term_code,term_desc,term_start_date,enrollment_date,date,days,level_desc,student_type,online,_FREQ_,Official
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,Continuing,On-Campus Program,418,397
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,Continuing,Online Program,813,927
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,New First Time Grad Applicant,On-Campus Program,246,197
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,New First Time Grad Applicant,Online Program,432,558
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,Returning,On-Campus Program,39,47
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,Returning,Online Program,61,85
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,Non Degree,On-Campus Program,10,12
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,Non Degree,Online Program,2,1
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,Continuing,On-Campus Program,5677,5793
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,Continuing,Online Program,1765,1957
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,EKU Dual Credit,On-Campus Program,790,1107
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,New First Time Freshman,On-Campus Program,2801,2700
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,New First Time Freshman,Online Program,157,218
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,Returning,On-Campus Program,109,149
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,Returning,Online Program,178,265
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,New First Time Transfer,On-Campus Program,422,477
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,New First Time Transfer,Online Program,530,756
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,Non Degree,On-Campus Program,10,11
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,Non Degree,Online Program,6,7
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,Visiting,On-Campus Program,2,5
202510,Fall 2024,19AUG2024:00:00:00,07AUG2024:06:00:00,08-07,-12,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,Continuing,On-Campus Program,424,397
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,Continuing,Online Program,816,927
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,New First Time Grad Applicant,On-Campus Program,246,197
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,New First Time Grad Applicant,Online Program,440,558
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,Returning,On-Campus Program,39,47
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,Returning,Online Program,63,85
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,Non Degree,On-Campus Program,10,12
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,Non Degree,Online Program,2,1
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,Continuing,On-Campus Program,5694,5793
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,Continuing,Online Program,1785,1957
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,EKU Dual Credit,On-Campus Program,797,1107
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,New First Time Freshman,On-Campus Program,2796,2700
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,New First Time Freshman,Online Program,161,218
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,Returning,On-Campus Program,111,149
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,Returning,Online Program,180,265
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,New First Time Transfer,On-Campus Program,436,477
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,New First Time Transfer,Online Program,539,756
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,Non Degree,On-Campus Program,10,11
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,Non Degree,Online Program,6,7
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,Visiting,On-Campus Program,2,5
202510,Fall 2024,19AUG2024:00:00:00,08AUG2024:06:00:00,08-08,-11,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,Continuing,On-Campus Program,429,397
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,Continuing,Online Program,822,927
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,New First Time Grad Applicant,On-Campus Program,249,197
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,New First Time Grad Applicant,Online Program,437,558
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,Returning,On-Campus Program,40,47
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,Returning,Online Program,63,85
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,Non Degree,On-Campus Program,10,12
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,Non Degree,Online Program,2,1
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,Continuing,On-Campus Program,5702,5793
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,Continuing,Online Program,1797,1957
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,EKU Dual Credit,On-Campus Program,812,1107
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,New First Time Freshman,On-Campus Program,2796,2700
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,New First Time Freshman,Online Program,167,218
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,Returning,On-Campus Program,113,149
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,Returning,Online Program,192,265
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,New First Time Transfer,On-Campus Program,441,477
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,New First Time Transfer,Online Program,554,756
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,Non Degree,On-Campus Program,10,11
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,Non Degree,Online Program,6,7
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,09AUG2024:06:00:00,08-09,-10,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,Continuing,On-Campus Program,431,397
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,Continuing,Online Program,826,927
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,New First Time Grad Applicant,On-Campus Program,249,197
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,New First Time Grad Applicant,Online Program,446,558
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,Returning,On-Campus Program,40,47
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,Returning,Online Program,64,85
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,Non Degree,On-Campus Program,10,12
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,Continuing,On-Campus Program,5707,5793
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,Continuing,Online Program,1809,1957
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,EKU Dual Credit,On-Campus Program,826,1107
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,New First Time Freshman,On-Campus Program,2798,2700
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,New First Time Freshman,Online Program,174,218
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,Returning,On-Campus Program,117,149
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,Returning,Online Program,198,265
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,New First Time Transfer,On-Campus Program,447,477
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,New First Time Transfer,Online Program,567,756
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,Non Degree,On-Campus Program,10,11
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,Non Degree,Online Program,6,7
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,10AUG2024:06:00:00,08-10,-9,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,Continuing,On-Campus Program,433,397
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,Continuing,Online Program,827,927
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,New First Time Grad Applicant,On-Campus Program,251,197
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,New First Time Grad Applicant,Online Program,448,558
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,Returning,On-Campus Program,41,47
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,Returning,Online Program,64,85
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,Non Degree,On-Campus Program,10,12
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,Continuing,On-Campus Program,5709,5793
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,Continuing,Online Program,1811,1957
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,EKU Dual Credit,On-Campus Program,826,1107
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,New First Time Freshman,On-Campus Program,2799,2700
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,New First Time Freshman,Online Program,174,218
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,Returning,On-Campus Program,117,149
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,Returning,Online Program,196,265
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,New First Time Transfer,On-Campus Program,448,477
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,New First Time Transfer,Online Program,569,756
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,Non Degree,On-Campus Program,10,11
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,Non Degree,Online Program,6,7
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,11AUG2024:06:00:00,08-11,-8,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,Continuing,On-Campus Program,433,397
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,Continuing,Online Program,832,927
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,New First Time Grad Applicant,On-Campus Program,252,197
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,New First Time Grad Applicant,Online Program,450,558
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,Returning,On-Campus Program,41,47
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,Returning,Online Program,63,85
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,Non Degree,On-Campus Program,10,12
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,Continuing,On-Campus Program,5707,5793
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,Continuing,Online Program,1815,1957
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,EKU Dual Credit,On-Campus Program,826,1107
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,New First Time Freshman,On-Campus Program,2799,2700
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,New First Time Freshman,Online Program,174,218
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,Returning,On-Campus Program,117,149
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,Returning,Online Program,198,265
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,New First Time Transfer,On-Campus Program,449,477
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,New First Time Transfer,Online Program,572,756
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,Non Degree,On-Campus Program,10,11
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,Non Degree,Online Program,6,7
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,12AUG2024:06:00:00,08-12,-7,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,Continuing,On-Campus Program,437,397
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,Continuing,Online Program,839,927
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,New First Time Grad Applicant,On-Campus Program,254,197
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,New First Time Grad Applicant,Online Program,459,558
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,Returning,On-Campus Program,42,47
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,Returning,Online Program,65,85
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,Non Degree,On-Campus Program,10,12
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,Continuing,On-Campus Program,5704,5793
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,Continuing,Online Program,1823,1957
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,EKU Dual Credit,On-Campus Program,835,1107
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,New First Time Freshman,On-Campus Program,2797,2700
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,New First Time Freshman,Online Program,176,218
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,Returning,On-Campus Program,120,149
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,Returning,Online Program,198,265
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,New First Time Transfer,On-Campus Program,453,477
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,New First Time Transfer,Online Program,576,756
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,Non Degree,On-Campus Program,10,11
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,Non Degree,Online Program,6,7
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,13AUG2024:06:00:00,08-13,-6,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,Continuing,On-Campus Program,438,397
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,Continuing,Online Program,845,927
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,New First Time Grad Applicant,On-Campus Program,253,197
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,New First Time Grad Applicant,Online Program,470,558
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,Returning,On-Campus Program,45,47
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,Returning,Online Program,66,85
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,Non Degree,On-Campus Program,11,12
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,Continuing,On-Campus Program,5717,5793
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,Continuing,Online Program,1837,1957
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,EKU Dual Credit,On-Campus Program,847,1107
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,New First Time Freshman,On-Campus Program,2789,2700
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,New First Time Freshman,Online Program,180,218
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,Returning,On-Campus Program,127,149
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,Returning,Online Program,202,265
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,New First Time Transfer,On-Campus Program,458,477
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,New First Time Transfer,Online Program,582,756
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,Non Degree,On-Campus Program,11,11
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,Non Degree,Online Program,7,7
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,14AUG2024:06:00:00,08-14,-5,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,Continuing,On-Campus Program,444,397
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,Continuing,Online Program,854,927
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,New First Time Grad Applicant,On-Campus Program,255,197
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,New First Time Grad Applicant,Online Program,479,558
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,Returning,On-Campus Program,45,47
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,Returning,Online Program,69,85
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,Non Degree,On-Campus Program,12,12
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,Continuing,On-Campus Program,5735,5793
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,Continuing,Online Program,1850,1957
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,EKU Dual Credit,On-Campus Program,853,1107
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,New First Time Freshman,On-Campus Program,2789,2700
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,New First Time Freshman,Online Program,180,218
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,Returning,On-Campus Program,129,149
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,Returning,Online Program,210,265
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,New First Time Transfer,On-Campus Program,461,477
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,New First Time Transfer,Online Program,590,756
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,Non Degree,On-Campus Program,11,11
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,Non Degree,Online Program,7,7
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,15AUG2024:06:00:00,08-15,-4,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,Continuing,On-Campus Program,445,397
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,Continuing,Online Program,859,927
