term_code,term_desc,term_start_date,enrollment_date,date,days,level_desc,student_type,online,learner_age,_FREQ_,Official
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Returning,Online Program,25 <= Age <= 82,58,215
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,New First Time Transfer,On-Campus Program,14 <= Age <= 20,100,
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,New First Time Transfer,On-Campus Program,14 <= Age <= 20,,234
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,New First Time Transfer,On-Campus Program,21 <= Age <= 24,44,162
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,New First Time Transfer,On-Campus Program,25 <= Age <= 82,23,81
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,New First Time Transfer,Online Program,14 <= Age <= 20,16,
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,New First Time Transfer,Online Program,14 <= Age <= 20,,61
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,New First Time Transfer,Online Program,21 <= Age <= 24,24,153
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,New First Time Transfer,Online Program,25 <= Age <= 82,71,542
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Non Degree,On-Campus Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Non Degree,On-Campus Program,21 <= Age <= 24,,3
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Non Degree,On-Campus Program,25 <= Age <= 82,4,7
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Non Degree,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Non Degree,Online Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Non Degree,Online Program,25 <= Age <= 82,2,6
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Visiting,On-Campus Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Visiting,On-Campus Program,21 <= Age <= 24,,4
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Visiting,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Visiting,Online Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,22MAY2024:06:00:00,05-22,-89,Undergraduate,Visiting,Online Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Continuing,On-Campus Program,21 <= Age <= 24,127,115
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,174,282
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Continuing,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Continuing,Online Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Continuing,Online Program,21 <= Age <= 24,75,174
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Continuing,Online Program,25 <= Age <= 82,341,752
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,3,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,,2
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,New First Time Grad Applicant,On-Campus Program,21 <= Age <= 24,53,101
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,37,94
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,3,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,,2
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,New First Time Grad Applicant,Online Program,21 <= Age <= 24,45,185
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,68,371
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Returning,On-Campus Program,21 <= Age <= 24,4,9
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Returning,On-Campus Program,25 <= Age <= 82,14,38
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Returning,Online Program,21 <= Age <= 24,2,5
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Returning,Online Program,25 <= Age <= 82,11,80
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Non Degree,On-Campus Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,2,11
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Non Degree,Online Program,25 <= Age <= 82,1,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Graduate,Visiting,On-Campus Program,25 <= Age <= 82,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,3375,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,,2994
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Continuing,On-Campus Program,21 <= Age <= 24,1643,2386
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Continuing,On-Campus Program,25 <= Age <= 82,296,413
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Continuing,Online Program,14 <= Age <= 20,134,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Continuing,Online Program,14 <= Age <= 20,,159
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Continuing,Online Program,21 <= Age <= 24,273,463
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Continuing,Online Program,25 <= Age <= 82,907,1335
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,High School Special,On-Campus Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,EKU Dual Credit,On-Campus Program,14 <= Age <= 20,559,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,EKU Dual Credit,On-Campus Program,14 <= Age <= 20,,1107
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Freshman,On-Campus Program,14 <= Age <= 20,1978,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Freshman,On-Campus Program,14 <= Age <= 20,,2635
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Freshman,On-Campus Program,21 <= Age <= 24,14,48
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Freshman,On-Campus Program,25 <= Age <= 82,5,17
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Freshman,Online Program,14 <= Age <= 20,28,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Freshman,Online Program,14 <= Age <= 20,,114
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Freshman,Online Program,21 <= Age <= 24,10,33
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Freshman,Online Program,25 <= Age <= 82,23,71
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Returning,On-Campus Program,14 <= Age <= 20,18,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Returning,On-Campus Program,14 <= Age <= 20,,38
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Returning,On-Campus Program,21 <= Age <= 24,16,63
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Returning,On-Campus Program,25 <= Age <= 82,17,48
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Returning,Online Program,14 <= Age <= 20,6,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Returning,Online Program,14 <= Age <= 20,,7
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Returning,Online Program,21 <= Age <= 24,10,43
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Returning,Online Program,25 <= Age <= 82,59,215
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Transfer,On-Campus Program,14 <= Age <= 20,104,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Transfer,On-Campus Program,14 <= Age <= 20,,234
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Transfer,On-Campus Program,21 <= Age <= 24,45,162
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Transfer,On-Campus Program,25 <= Age <= 82,23,81
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Transfer,Online Program,14 <= Age <= 20,17,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Transfer,Online Program,14 <= Age <= 20,,61
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Transfer,Online Program,21 <= Age <= 24,24,153
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,New First Time Transfer,Online Program,25 <= Age <= 82,74,542
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Non Degree,On-Campus Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Non Degree,On-Campus Program,21 <= Age <= 24,,3
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Non Degree,On-Campus Program,25 <= Age <= 82,4,7
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Non Degree,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Non Degree,Online Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Non Degree,Online Program,25 <= Age <= 82,2,6
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Visiting,On-Campus Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Visiting,On-Campus Program,21 <= Age <= 24,,4
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Visiting,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Visiting,Online Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,23MAY2024:06:00:00,05-23,-88,Undergraduate,Visiting,Online Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Continuing,On-Campus Program,21 <= Age <= 24,127,115
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,177,282
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Continuing,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Continuing,Online Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Continuing,Online Program,21 <= Age <= 24,75,174
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Continuing,Online Program,25 <= Age <= 82,345,752
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,4,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,,2
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,New First Time Grad Applicant,On-Campus Program,21 <= Age <= 24,57,101
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,37,94
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,3,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,,2
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,New First Time Grad Applicant,Online Program,21 <= Age <= 24,48,185
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,70,371
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Returning,On-Campus Program,21 <= Age <= 24,4,9
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Returning,On-Campus Program,25 <= Age <= 82,15,38
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Returning,Online Program,21 <= Age <= 24,2,5
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Returning,Online Program,25 <= Age <= 82,12,80
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Non Degree,On-Campus Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,2,11
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Non Degree,Online Program,25 <= Age <= 82,1,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Graduate,Visiting,On-Campus Program,25 <= Age <= 82,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,3374,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,,2994
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Continuing,On-Campus Program,21 <= Age <= 24,1648,2386
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Continuing,On-Campus Program,25 <= Age <= 82,297,413
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Continuing,Online Program,14 <= Age <= 20,137,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Continuing,Online Program,14 <= Age <= 20,,159
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Continuing,Online Program,21 <= Age <= 24,273,463
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Continuing,Online Program,25 <= Age <= 82,907,1335
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,High School Special,On-Campus Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,EKU Dual Credit,On-Campus Program,14 <= Age <= 20,564,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,EKU Dual Credit,On-Campus Program,14 <= Age <= 20,,1107
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Freshman,On-Campus Program,14 <= Age <= 20,1997,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Freshman,On-Campus Program,14 <= Age <= 20,,2635
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Freshman,On-Campus Program,21 <= Age <= 24,15,48
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Freshman,On-Campus Program,25 <= Age <= 82,5,17
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Freshman,Online Program,14 <= Age <= 20,28,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Freshman,Online Program,14 <= Age <= 20,,114
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Freshman,Online Program,21 <= Age <= 24,10,33
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Freshman,Online Program,25 <= Age <= 82,23,71
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Returning,On-Campus Program,14 <= Age <= 20,18,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Returning,On-Campus Program,14 <= Age <= 20,,38
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Returning,On-Campus Program,21 <= Age <= 24,18,63
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Returning,On-Campus Program,25 <= Age <= 82,17,48
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Returning,Online Program,14 <= Age <= 20,6,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Returning,Online Program,14 <= Age <= 20,,7
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Returning,Online Program,21 <= Age <= 24,10,43
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Returning,Online Program,25 <= Age <= 82,60,215
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Transfer,On-Campus Program,14 <= Age <= 20,109,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Transfer,On-Campus Program,14 <= Age <= 20,,234
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Transfer,On-Campus Program,21 <= Age <= 24,49,162
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Transfer,On-Campus Program,25 <= Age <= 82,24,81
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Transfer,Online Program,14 <= Age <= 20,17,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Transfer,Online Program,14 <= Age <= 20,,61
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Transfer,Online Program,21 <= Age <= 24,25,153
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,New First Time Transfer,Online Program,25 <= Age <= 82,77,542
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Non Degree,On-Campus Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Non Degree,On-Campus Program,21 <= Age <= 24,,3
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Non Degree,On-Campus Program,25 <= Age <= 82,4,7
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Non Degree,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Non Degree,Online Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Non Degree,Online Program,25 <= Age <= 82,2,6
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Visiting,On-Campus Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Visiting,On-Campus Program,21 <= Age <= 24,,4
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Visiting,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Visiting,Online Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,24MAY2024:06:00:00,05-24,-87,Undergraduate,Visiting,Online Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Continuing,On-Campus Program,21 <= Age <= 24,127,115
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,177,282
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Continuing,Online Program,14 <= Age <= 20,1,
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Continuing,Online Program,14 <= Age <= 20,,1
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Continuing,Online Program,21 <= Age <= 24,75,174
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Continuing,Online Program,25 <= Age <= 82,347,752
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,4,
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,,2
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,New First Time Grad Applicant,On-Campus Program,21 <= Age <= 24,59,101
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,37,94
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,3,
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,,2
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,New First Time Grad Applicant,Online Program,21 <= Age <= 24,48,185
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,70,371
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Returning,On-Campus Program,21 <= Age <= 24,4,9
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Returning,On-Campus Program,25 <= Age <= 82,16,38
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Returning,Online Program,21 <= Age <= 24,2,5
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Returning,Online Program,25 <= Age <= 82,12,80
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Non Degree,On-Campus Program,21 <= Age <= 24,,1
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,2,11
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Non Degree,Online Program,25 <= Age <= 82,1,1
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Graduate,Visiting,On-Campus Program,25 <= Age <= 82,,1
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,3376,
202510,Fall 2024,19AUG2024:00:00:00,25MAY2024:06:00:00,05-25,-86,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,,2994
